date_heure,libelle,montant_eur,type,categorie
2025-12-09 16:15:00,CB - Alice Lefèvre,110.0,Recette,Paiement client
2025-12-09 16:48:00,CB - Maya Mercier,25.0,Recette,Paiement client
2025-12-09 17:12:00,CB - Sarah Lambert,35.0,Recette,Paiement client
2025-12-10 09:00:00,Électricité,-120.0,Charge,Énergie
2025-12-10 09:35:00,CB - Louise Vincent,100.0,Recette,Paiement client
2025-12-10 10:26:00,CB - Louise David,110.0,Recette,Paiement client
2025-12-10 11:28:00,CB - Elise David,130.0,Recette,Paiement client
2025-12-10 14:10:00,CB - Maëlys Roux,140.0,Recette,Paiement client
2025-12-11 09:45:00,CB - Manon Francois,120.0,Recette,Paiement client
2025-12-11 10:55:00,CB - Jade Durand,150.0,Recette,Paiement client
2025-12-11 12:13:00,CB - Amina Thomas,150.0,Recette,Paiement client
2025-12-11 13:35:00,CB - Manon Legrand,65.0,Recette,Paiement client
2025-12-11 14:21:00,CB - Jade Garcia,75.0,Recette,Paiement client
2025-12-11 15:33:00,CB - Chloé André,130.0,Recette,Paiement client
2025-12-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2025-12-12 10:00:00,CB - Margaux Petit,150.0,Recette,Paiement client
2025-12-12 10:36:00,CB - Sarah Leroy,25.0,Recette,Paiement client
2025-12-12 11:52:00,CB - Amina Vincent,150.0,Recette,Paiement client
2025-12-13 10:10:00,CB - Noémie Michel,35.0,Recette,Paiement client
2025-12-13 11:20:00,CB - Anaïs Francois,150.0,Recette,Paiement client
2025-12-13 12:03:00,CB - Amina Girard,75.0,Recette,Paiement client
2025-12-13 12:34:00,CB - Camille Bertrand,50.0,Recette,Paiement client
2025-12-15 09:00:00,Achats consommables,-88.02,Charge,Consommables
2025-12-15 09:00:00,Entretien machine électrolyse,-250.0,Charge,Maintenance
2025-12-15 09:15:00,CB - Agathe Lefèvre,50.0,Recette,Paiement client
2025-12-15 10:10:00,CB - Agathe Petit,120.0,Recette,Paiement client
2025-12-15 11:00:00,CB - Nina Lambert,100.0,Recette,Paiement client
2025-12-16 10:00:00,CB - Maya Francois,150.0,Recette,Paiement client
2025-12-16 10:35:00,CB - Agathe Thomas,75.0,Recette,Paiement client
2025-12-16 11:40:00,CB - Charlotte André,130.0,Recette,Paiement client
2025-12-16 14:05:00,CB - Noémie Morel,130.0,Recette,Paiement client
2025-12-16 16:22:00,CB - Sarah Garcia,280.0,Recette,Paiement client
2025-12-16 17:05:00,CB - Agathe Legrand,75.0,Recette,Paiement client
2025-12-16 18:00:00,CB - Camille Dupont,110.0,Recette,Paiement client
2025-12-16 18:41:00,CB - Clara Simon,75.0,Recette,Paiement client
2025-12-17 09:20:00,CB - Manon Lefèvre,65.0,Recette,Paiement client
2025-12-17 10:35:00,CB - Inès Morel,140.0,Recette,Paiement client
2025-12-17 11:14:00,CB - Clara Lambert,75.0,Recette,Paiement client
2025-12-18 09:40:00,CB - Louise Bernard,110.0,Recette,Paiement client
2025-12-18 11:13:00,CB - Pauline Roux,180.0,Recette,Paiement client
2025-12-18 12:05:00,CB - Alice André,110.0,Recette,Paiement client
2025-12-19 09:25:00,CB - Agathe Martin,75.0,Recette,Paiement client
2025-12-19 10:39:00,CB - Marine Dubois,150.0,Recette,Paiement client
2025-12-19 14:30:00,CB - Alice Simon,180.0,Recette,Paiement client
2025-12-19 15:40:00,CB - Julie Bernard,130.0,Recette,Paiement client
2025-12-19 16:28:00,CB - Emma Leroy,100.0,Recette,Paiement client
2025-12-20 10:20:00,CB - Inès Robert,65.0,Recette,Paiement client
2025-12-20 11:35:00,CB - Julie Martin,140.0,Recette,Paiement client
2025-12-20 12:16:00,CB - Margaux Dubois,90.0,Recette,Paiement client
2025-12-22 09:00:00,Achats consommables,-56.88,Charge,Consommables
2025-12-22 10:12:00,CB - Louise Durand,100.0,Recette,Paiement client
2025-12-22 10:55:00,CB - Agathe Richard,75.0,Recette,Paiement client
2025-12-22 11:45:00,CB - Pauline Lambert,100.0,Recette,Paiement client
2025-12-23 09:15:00,CB - Eva André,25.0,Recette,Paiement client
2025-12-23 11:21:00,CB - Océane Laurent,140.0,Recette,Paiement client
2025-12-23 12:21:00,CB - Margaux Robert,130.0,Recette,Paiement client
2025-12-23 13:30:00,CB - Louise Francois,25.0,Recette,Paiement client
2025-12-24 09:25:00,CB - Maya Richard,75.0,Recette,Paiement client
2025-12-24 10:32:00,CB - Alice Simon,130.0,Recette,Paiement client
2025-12-24 11:52:00,CB - Marine Robert,140.0,Recette,Paiement client
2025-12-24 14:05:00,CB - Marine Roux,130.0,Recette,Paiement client
2025-12-24 14:48:00,CB - Anaïs Robert,90.0,Recette,Paiement client
2025-12-24 15:22:00,CB - Jade Renaud,25.0,Recette,Paiement client
2025-12-25 09:50:00,CB - Pauline Roux,130.0,Recette,Paiement client
2025-12-25 10:28:00,CB - Eva Robert,75.0,Recette,Paiement client
2025-12-25 10:52:00,CB - Emma Simon,35.0,Recette,Paiement client
2025-12-25 11:54:00,CB - Lina Petit,130.0,Recette,Paiement client
2025-12-26 09:05:00,CB - Lucie Vincent,25.0,Recette,Paiement client
2025-12-26 10:30:00,CB - Amina Moreau,180.0,Recette,Paiement client
2025-12-26 10:58:00,CB - Sarah Martin,50.0,Recette,Paiement client
2025-12-26 11:28:00,CB - Elise André,65.0,Recette,Paiement client
2025-12-26 12:17:00,CB - Nina Lambert,100.0,Recette,Paiement client
2025-12-26 14:15:00,CB - Marine David,150.0,Recette,Paiement client
2025-12-27 12:00:00,CB - Lina Francois,280.0,Recette,Paiement client
2025-12-27 12:45:00,CB - Emma Martin,100.0,Recette,Paiement client
2025-12-27 13:05:00,CB - Jade Petit,35.0,Recette,Paiement client
2025-12-27 14:45:00,CB - Julie Bernard,220.0,Recette,Paiement client
2025-12-29 09:00:00,Achats consommables,-72.64,Charge,Consommables
2025-12-29 09:15:00,CB - Agathe Michel,50.0,Recette,Paiement client
2025-12-29 09:45:00,CB - Margaux Legrand,50.0,Recette,Paiement client
2025-12-29 10:49:00,CB - Amina Francois,130.0,Recette,Paiement client
2025-12-29 11:25:00,CB - Agathe Girard,50.0,Recette,Paiement client
2025-12-30 09:20:00,CB - Louise Durand,65.0,Recette,Paiement client
2025-12-30 11:11:00,CB - Inès Robert,220.0,Recette,Paiement client
2025-12-31 09:30:00,CB - Camille Bonnet,90.0,Recette,Paiement client
2025-12-31 10:25:00,CB - Alice Mercier,110.0,Recette,Paiement client
2025-12-31 10:59:00,CB - Elise Bonnet,65.0,Recette,Paiement client
2025-12-31 11:54:00,CB - Margaux Mercier,110.0,Recette,Paiement client
2026-01-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2026-01-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2026-01-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2026-01-01 09:54:00,CB - Zoé Leroy,35.0,Recette,Paiement client
2026-01-01 10:47:00,CB - Marine Roux,110.0,Recette,Paiement client
2026-01-02 09:20:00,CB - Pauline Bertrand,65.0,Recette,Paiement client
2026-01-02 10:16:00,CB - Chloé Durand,120.0,Recette,Paiement client
2026-01-02 11:05:00,CB - Elise David,100.0,Recette,Paiement client
2026-01-02 12:06:00,CB - Maëlys Roux,130.0,Recette,Paiement client
2026-01-03 11:00:00,CB - Sarah Bernard,150.0,Recette,Paiement client
2026-01-03 12:28:00,CB - Jade Garcia,75.0,Recette,Paiement client
2026-01-05 09:00:00,Achats consommables,-120.07,Charge,Consommables
2026-01-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2026-01-05 10:00:00,CB - Margaux Petit,150.0,Recette,Paiement client
2026-01-05 10:31:00,CB - Pauline Francois,50.0,Recette,Paiement client
2026-01-05 11:41:00,CB - Amina Vincent,150.0,Recette,Paiement client
2026-01-05 12:15:00,CB - Eva Thomas,50.0,Recette,Paiement client
2026-01-05 13:30:00,CB - Anaïs Thomas,50.0,Recette,Paiement client
2026-01-05 14:42:00,CB - Louise David,130.0,Recette,Paiement client
2026-01-05 15:14:00,CB - Louise Bertrand,65.0,Recette,Paiement client
2026-01-05 15:47:00,CB - Nina Durand,25.0,Recette,Paiement client
2026-01-05 16:29:00,CB - Emma Bertrand,75.0,Recette,Paiement client
2026-01-05 18:09:00,CB - Camille Mercier,220.0,Recette,Paiement client
2026-01-05 18:44:00,CB - Julie Vincent,65.0,Recette,Paiement client
2026-01-06 09:50:00,CB - Amina Thomas,130.0,Recette,Paiement client
2026-01-06 10:31:00,CB - Océane Legrand,75.0,Recette,Paiement client
2026-01-06 11:21:00,CB - Hana Durand,100.0,Recette,Paiement client
2026-01-06 11:46:00,CB - Elise Dubois,25.0,Recette,Paiement client
2026-01-06 12:17:00,CB - Alice David,25.0,Recette,Paiement client
2026-01-06 13:45:00,CB - Amina Renaud,90.0,Recette,Paiement client
2026-01-06 14:38:00,CB - Julie Robert,110.0,Recette,Paiement client
2026-01-06 15:06:00,CB - Anaïs Simon,25.0,Recette,Paiement client
2026-01-07 09:45:00,CB - Maya Bertrand,120.0,Recette,Paiement client
2026-01-07 10:17:00,CB - Sarah Garcia,50.0,Recette,Paiement client
2026-01-07 11:17:00,CB - Camille Dupont,50.0,Recette,Paiement client
2026-01-08 09:50:00,CB - Jade Durand,130.0,Recette,Paiement client
2026-01-08 11:00:00,CB - Maya Francois,150.0,Recette,Paiement client
2026-01-08 12:00:00,CB - Manon Francois,120.0,Recette,Paiement client
2026-01-08 13:30:00,CB - Nina Roux,25.0,Recette,Paiement client
2026-01-08 15:51:00,CB - Sarah Garcia,280.0,Recette,Paiement client
2026-01-08 16:48:00,CB - Manon Lefèvre,110.0,Recette,Paiement client
2026-01-09 09:15:00,CB - Inès André,25.0,Recette,Paiement client
2026-01-10 09:00:00,Électricité,-120.0,Charge,Énergie
2026-01-10 10:20:00,CB - Anaïs David,65.0,Recette,Paiement client
2026-01-10 11:15:00,CB - Zoé Roux,110.0,Recette,Paiement client
2026-01-10 12:20:00,CB - Manon Lefèvre,140.0,Recette,Paiement client
2026-01-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2026-01-12 09:00:00,Achats consommables,-110.57,Charge,Consommables
2026-01-12 09:15:00,CB - Camille Robert,50.0,Recette,Paiement client
2026-01-12 10:19:00,CB - Agathe Petit,120.0,Recette,Paiement client
2026-01-12 11:03:00,CB - Louise Vincent,90.0,Recette,Paiement client
2026-01-12 11:49:00,CB - Maya Durand,100.0,Recette,Paiement client
2026-01-12 14:10:00,CB - Marine Dubois,140.0,Recette,Paiement client
2026-01-12 15:29:00,CB - Anaïs Francois,150.0,Recette,Paiement client
2026-01-12 16:39:00,CB - Sarah David,150.0,Recette,Paiement client
2026-01-12 18:11:00,CB - Pauline Roux,180.0,Recette,Paiement client
2026-01-12 18:42:00,CB - Alice Dupont,50.0,Recette,Paiement client
2026-01-13 09:40:00,CB - Noémie Morel,110.0,Recette,Paiement client
2026-01-13 10:19:00,CB - Pauline Lambert,65.0,Recette,Paiement client
2026-01-13 11:59:00,CB - Margaux Bertrand,90.0,Recette,Paiement client
2026-01-13 14:45:00,CB - Alice Simon,220.0,Recette,Paiement client
2026-01-13 15:50:00,CB - Inès Morel,140.0,Recette,Paiement client
2026-01-13 17:10:00,CB - Maya Mercier,65.0,Recette,Paiement client
2026-01-13 17:40:00,CB - Manon Roux,65.0,Recette,Paiement client
2026-01-14 09:30:00,CB - Nina Lambert,90.0,Recette,Paiement client
2026-01-14 10:05:00,CB - Nina Dupont,65.0,Recette,Paiement client
2026-01-14 10:40:00,CB - Anaïs Dupont,75.0,Recette,Paiement client
2026-01-14 11:27:00,CB - Louise Bernard,100.0,Recette,Paiement client
2026-01-14 11:56:00,CB - Anaïs Robert,50.0,Recette,Paiement client
2026-01-14 14:10:00,CB - Julie Martin,140.0,Recette,Paiement client
2026-01-15 09:55:00,CB - Océane Laurent,140.0,Recette,Paiement client
2026-01-15 10:45:00,CB - Alice Lefèvre,100.0,Recette,Paiement client
2026-01-16 09:20:00,CB - Maëlys Mercier,65.0,Recette,Paiement client
2026-01-16 10:19:00,CB - Chloé Dupont,65.0,Recette,Paiement client
2026-01-16 11:15:00,CB - Alice Simon,110.0,Recette,Paiement client
2026-01-16 13:50:00,CB - Eva Simon,100.0,Recette,Paiement client
2026-01-16 14:47:00,CB - Julie Bernard,110.0,Recette,Paiement client
2026-01-16 15:13:00,CB - Clara Lambert,35.0,Recette,Paiement client
2026-01-16 16:09:00,CB - Clara Simon,110.0,Recette,Paiement client
2026-01-17 10:40:00,CB - Alice André,110.0,Recette,Paiement client
2026-01-17 11:16:00,CB - Clara Francois,50.0,Recette,Paiement client
2026-01-17 11:55:00,CB - Emma Bertrand,65.0,Recette,Paiement client
2026-01-17 12:28:00,CB - Maëlys Morel,50.0,Recette,Paiement client
2026-01-19 09:00:00,Achats consommables,-45.24,Charge,Consommables
2026-01-19 09:35:00,CB - Julie Bertrand,100.0,Recette,Paiement client
2026-01-19 10:46:00,CB - Amina Moreau,150.0,Recette,Paiement client
2026-01-19 11:16:00,CB - Lucie Simon,25.0,Recette,Paiement client
2026-01-19 11:46:00,CB - Manon Legrand,35.0,Recette,Paiement client
2026-01-19 13:55:00,CB - Marine Vincent,110.0,Recette,Paiement client
2026-01-20 10:07:00,CB - Camille Dupont,90.0,Recette,Paiement client
2026-01-20 11:24:00,CB - Marine David,150.0,Recette,Paiement client
2026-01-21 09:48:00,CB - Chloé Renaud,25.0,Recette,Paiement client
2026-01-21 11:36:00,CB - Lina Francois,220.0,Recette,Paiement client
2026-01-21 14:05:00,CB - Lina Petit,130.0,Recette,Paiement client
2026-01-22 09:50:00,CB - Margaux Robert,130.0,Recette,Paiement client
2026-01-22 10:53:00,CB - Pauline Roux,130.0,Recette,Paiement client
2026-01-23 09:05:00,CB - Agathe Lefèvre,25.0,Recette,Paiement client
2026-01-24 10:10:00,CB - Camille Bertrand,35.0,Recette,Paiement client
2026-01-24 10:40:00,CB - Agathe Thomas,65.0,Recette,Paiement client
2026-01-24 11:13:00,CB - Jade Robert,65.0,Recette,Paiement client
2026-01-24 12:11:00,CB - Marine Roux,110.0,Recette,Paiement client
2026-01-26 09:00:00,Achats consommables,-78.45,Charge,Consommables
2026-01-26 09:45:00,CB - Chloé Durand,120.0,Recette,Paiement client
2026-01-26 10:32:00,CB - Marine Robert,100.0,Recette,Paiement client
2026-01-26 11:12:00,CB - Louise Durand,75.0,Recette,Paiement client
2026-01-26 14:15:00,CB - Julie Bernard,150.0,Recette,Paiement client
2026-01-26 14:45:00,CB - Maëlys Martin,25.0,Recette,Paiement client
2026-01-26 15:10:00,CB - Charlotte Vincent,25.0,Recette,Paiement client
2026-01-27 10:15:00,CB - Louise Francois,180.0,Recette,Paiement client
2026-01-27 11:24:00,CB - Eva André,140.0,Recette,Paiement client
2026-01-27 12:14:00,CB - Elise David,110.0,Recette,Paiement client
2026-01-27 14:10:00,CB - Maëlys Roux,140.0,Recette,Paiement client
2026-01-28 09:15:00,CB - Anaïs Martin,25.0,Recette,Paiement client
2026-01-28 11:12:00,CB - Jade Renaud,90.0,Recette,Paiement client
2026-01-28 12:12:00,CB - Jade Bertrand,75.0,Recette,Paiement client
2026-01-28 13:50:00,CB - Jade Garcia,100.0,Recette,Paiement client
2026-01-28 14:30:00,CB - Pauline Lambert,90.0,Recette,Paiement client
2026-01-29 09:50:00,CB - Margaux Petit,130.0,Recette,Paiement client
2026-01-29 10:34:00,CB - Alice Mercier,90.0,Recette,Paiement client
2026-01-29 11:37:00,CB - Amina Vincent,120.0,Recette,Paiement client
2026-01-29 14:00:00,CB - Amina Francois,120.0,Recette,Paiement client
2026-01-29 15:42:00,CB - Inès Robert,150.0,Recette,Paiement client
2026-01-29 16:23:00,CB - Emma Martin,90.0,Recette,Paiement client
2026-01-30 09:35:00,CB - Anaïs Robert,100.0,Recette,Paiement client
2026-01-30 10:05:00,CB - Sarah Martin,65.0,Recette,Paiement client
2026-01-30 11:40:00,CB - Maya Bertrand,110.0,Recette,Paiement client
2026-01-31 10:50:00,CB - Marine Roux,130.0,Recette,Paiement client
2026-01-31 11:31:00,CB - Eva Robert,90.0,Recette,Paiement client
2026-02-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2026-02-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2026-02-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2026-02-02 09:00:00,Achats consommables,-72.2,Charge,Consommables
2026-02-02 09:35:00,CB - Louise David,100.0,Recette,Paiement client
2026-02-02 10:06:00,CB - Camille Bonnet,50.0,Recette,Paiement client
2026-02-02 10:41:00,CB - Maya Richard,65.0,Recette,Paiement client
2026-02-02 11:31:00,CB - Manon Lefèvre,100.0,Recette,Paiement client
2026-02-02 14:39:00,CB - Emma Simon,50.0,Recette,Paiement client
2026-02-02 16:19:00,CB - Sarah Garcia,220.0,Recette,Paiement client
2026-02-02 18:17:00,CB - Maya Francois,130.0,Recette,Paiement client
2026-02-03 09:25:00,CB - Elise André,75.0,Recette,Paiement client
2026-02-03 10:53:00,CB - Camille Mercier,180.0,Recette,Paiement client
2026-02-03 11:20:00,CB - Lucie Simon,25.0,Recette,Paiement client
2026-02-04 09:15:00,CB - Julie Moreau,50.0,Recette,Paiement client
2026-02-04 10:29:00,CB - Sarah David,150.0,Recette,Paiement client
2026-02-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2026-02-05 10:35:00,CB - Maya Mercier,75.0,Recette,Paiement client
2026-02-05 11:05:00,CB - Louise Moreau,25.0,Recette,Paiement client
2026-02-05 11:25:00,CB - Jade Mercier,35.0,Recette,Paiement client
2026-02-05 12:19:00,CB - Maya Durand,110.0,Recette,Paiement client
2026-02-05 13:30:00,CB - Zoé Roux,25.0,Recette,Paiement client
2026-02-06 09:20:00,CB - Elise Bonnet,65.0,Recette,Paiement client
2026-02-06 09:50:00,CB - Amina Renaud,50.0,Recette,Paiement client
2026-02-06 10:40:00,CB - Anaïs Robert,110.0,Recette,Paiement client
2026-02-07 10:45:00,CB - Julie Robert,120.0,Recette,Paiement client
2026-02-07 12:35:00,CB - Sarah Bernard,130.0,Recette,Paiement client
2026-02-07 13:37:00,CB - Jade Durand,130.0,Recette,Paiement client
2026-02-09 09:00:00,Achats consommables,-90.12,Charge,Consommables
2026-02-09 09:55:00,CB - Pauline Roux,140.0,Recette,Paiement client
2026-02-09 10:30:00,CB - Maya Roux,75.0,Recette,Paiement client
2026-02-09 12:15:00,CB - Sarah Leroy,130.0,Recette,Paiement client
2026-02-09 13:50:00,CB - Agathe Petit,100.0,Recette,Paiement client
2026-02-09 14:40:00,CB - Océane Laurent,110.0,Recette,Paiement client
2026-02-09 17:00:00,CB - Emma Leroy,75.0,Recette,Paiement client
2026-02-09 18:40:00,CB - Nina Durand,220.0,Recette,Paiement client
2026-02-10 09:00:00,Électricité,-120.0,Charge,Énergie
2026-02-10 10:00:00,CB - Anaïs Simon,150.0,Recette,Paiement client
2026-02-10 11:48:00,CB - Alice David,220.0,Recette,Paiement client
2026-02-10 14:05:00,CB - Elise Dubois,130.0,Recette,Paiement client
2026-02-10 15:15:00,CB - Noémie Morel,120.0,Recette,Paiement client
2026-02-10 15:58:00,CB - Charlotte André,90.0,Recette,Paiement client
2026-02-10 16:26:00,CB - Pauline Bertrand,50.0,Recette,Paiement client
2026-02-10 18:11:00,CB - Hana Durand,90.0,Recette,Paiement client
2026-02-11 09:15:00,CB - Julie Vincent,50.0,Recette,Paiement client
2026-02-11 10:23:00,CB - Julie Martin,130.0,Recette,Paiement client
2026-02-11 10:56:00,CB - Lina Richard,25.0,Recette,Paiement client
2026-02-11 11:59:00,CB - Inès Morel,110.0,Recette,Paiement client
2026-02-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2026-02-12 09:35:00,CB - Louise Bernard,100.0,Recette,Paiement client
2026-02-12 10:11:00,CB - Océane Legrand,75.0,Recette,Paiement client
2026-02-12 11:28:00,CB - Amina Moreau,150.0,Recette,Paiement client
2026-02-12 12:03:00,CB - Léa Francois,25.0,Recette,Paiement client
2026-02-12 13:50:00,CB - Nina Roux,100.0,Recette,Paiement client
2026-02-12 14:19:00,CB - Louise Mercier,25.0,Recette,Paiement client
2026-02-13 10:05:00,CB - Inès André,120.0,Recette,Paiement client
2026-02-14 10:35:00,CB - Zoé Roux,100.0,Recette,Paiement client
2026-02-16 09:00:00,Achats consommables,-55.22,Charge,Consommables
2026-02-16 09:05:00,CB - Anaïs Thomas,25.0,Recette,Paiement client
2026-02-16 10:03:00,CB - Julie Bernard,120.0,Recette,Paiement client
2026-02-16 10:37:00,CB - Pauline Francois,65.0,Recette,Paiement client
2026-02-16 11:17:00,CB - Louise Vincent,65.0,Recette,Paiement client
2026-02-16 11:41:00,CB - Eva Thomas,35.0,Recette,Paiement client
2026-02-16 13:45:00,CB - Nina Lambert,90.0,Recette,Paiement client
2026-02-16 14:21:00,CB - Emma Bertrand,65.0,Recette,Paiement client
2026-02-17 09:25:00,CB - Julie Bertrand,75.0,Recette,Paiement client
2026-02-17 09:54:00,CB - Clara Lambert,35.0,Recette,Paiement client
2026-02-17 10:45:00,CB - Marine Vincent,110.0,Recette,Paiement client
2026-02-17 14:45:00,CB - Lina Francois,220.0,Recette,Paiement client
2026-02-18 09:15:00,CB - Sarah Lambert,25.0,Recette,Paiement client
2026-02-18 10:09:00,CB - Alice André,100.0,Recette,Paiement client
2026-02-18 10:58:00,CB - Clara Simon,100.0,Recette,Paiement client
2026-02-19 10:00:00,CB - Louise Francois,150.0,Recette,Paiement client
2026-02-19 10:55:00,CB - Chloé Durand,120.0,Recette,Paiement client
2026-02-19 11:58:00,CB - Eva André,120.0,Recette,Paiement client
2026-02-19 14:10:00,CB - Lina Petit,140.0,Recette,Paiement client
2026-02-19 14:57:00,CB - Manon Roux,90.0,Recette,Paiement client
2026-02-20 09:15:00,CB - Alice Dupont,50.0,Recette,Paiement client
