date_heure,date_heure_fin,nom_client,client_id,zone,type_prestation,duree_prestation_min,montant_recu_eur,statut,temps_non_facture_min
2025-11-07 09:33:00,2025-11-07 10:48:00,Pauline Roux,1259,Ventre,Séance électrolyse,75,180,Réalisé,6
2025-11-07 10:59:00,2025-11-07 12:14:00,Lina Petit,1252,Aisselles,Séance électrolyse,75,180,Réalisé,11
2025-11-07 13:15:00,2025-11-07 13:55:00,Manon Roux,1212,Menton,Séance électrolyse,40,110,Réalisé,9
2025-11-07 14:09:00,2025-11-07 16:09:00,Inès Robert,1240,Dos,Séance électrolyse,120,280,Réalisé,13
2025-11-07 16:27:00,2025-11-07 17:02:00,Agathe Martin,1167,Dos,Séance électrolyse,35,100,Réalisé,12
2025-11-07 17:19:00,2025-11-07 17:34:00,Amina Vincent,1268,Menton,Consultation préalable,15,25,Réalisé,10
2025-11-08 10:00:00,2025-11-08 10:20:00,Agathe Lefèvre,1195,Menton,Séance électrolyse,20,65,Réalisé,6
2025-11-08 10:31:00,2025-11-08 11:16:00,Margaux Mercier,1247,Menton,Séance électrolyse,45,0,No-show,6
2025-11-08 11:27:00,2025-11-08 11:52:00,Margaux Dubois,1164,Aisselles,Séance électrolyse,25,75,Réalisé,6
2025-11-10 09:00:00,2025-11-10 09:25:00,Agathe Thomas,1197,Menton,Séance électrolyse,25,75,Réalisé,14
2025-11-10 09:44:00,2025-11-10 10:24:00,Alice Mercier,1236,Lèvres,Séance électrolyse,40,110,Réalisé,19
2025-11-10 10:48:00,2025-11-10 11:48:00,Marine Roux,1245,Menton,Séance électrolyse,60,150,Réalisé,5
2025-11-10 13:15:00,2025-11-10 14:10:00,Julie Robert,1233,Visage,Séance électrolyse,55,140,Réalisé,13
2025-11-10 14:28:00,2025-11-10 15:18:00,Zoé Roux,1219,Menton,Séance électrolyse,50,0,Annulé,2
2025-11-10 15:25:00,2025-11-10 16:00:00,Maya Roux,1229,Sourcils,Séance électrolyse,35,100,Réalisé,12
2025-11-10 16:17:00,2025-11-10 16:57:00,Louise Vincent,1222,Menton,Séance électrolyse,40,110,Réalisé,5
2025-11-11 09:00:00,2025-11-11 09:15:00,Amina Renaud,1225,Doigts,Séance électrolyse,15,50,Réalisé,15
2025-11-11 09:35:00,2025-11-11 09:50:00,Maya Francois,1266,Nuque,Consultation préalable,15,25,Réalisé,11
2025-11-11 10:06:00,2025-11-11 10:21:00,Manon Lefèvre,1272,Menton,Consultation préalable,15,25,Réalisé,5
2025-11-11 10:31:00,2025-11-11 10:46:00,Sarah Garcia,1271,Dos,Consultation préalable,15,25,Réalisé,5
2025-11-13 09:00:00,2025-11-13 09:30:00,Inès Robert,1199,Aisselles,Séance électrolyse,30,90,Réalisé,15
2025-11-13 09:50:00,2025-11-13 10:15:00,Jade Bertrand,1177,Lèvres,Séance électrolyse,25,75,Réalisé,5
2025-11-14 09:00:00,2025-11-14 09:40:00,Agathe Legrand,1213,Aisselles,Séance électrolyse,40,110,Réalisé,8
2025-11-14 09:53:00,2025-11-14 10:08:00,Marine Dubois,1264,Menton,Consultation préalable,15,25,Réalisé,11
2025-11-14 10:24:00,2025-11-14 11:04:00,Camille Dupont,1210,Maillot,Séance électrolyse,40,110,Réalisé,10
2025-11-14 13:15:00,2025-11-14 15:15:00,Camille Mercier,1238,Dos,Séance électrolyse,120,280,Réalisé,6
2025-11-14 15:26:00,2025-11-14 15:41:00,Maya Durand,1269,Sourcils,Consultation préalable,15,25,Réalisé,18
2025-11-15 10:00:00,2025-11-15 10:15:00,Jade Petit,1176,Menton,Séance électrolyse,15,50,Réalisé,12
2025-11-17 09:00:00,2025-11-17 10:15:00,Anaïs Francois,1226,Poitrine,Séance électrolyse,75,180,Réalisé,11
2025-11-17 10:31:00,2025-11-17 11:21:00,Manon Francois,1248,Aisselles,Séance électrolyse,50,130,Réalisé,5
2025-11-17 11:31:00,2025-11-17 11:51:00,Agathe Michel,1174,Lèvres,Séance électrolyse,20,65,Réalisé,14
2025-11-17 12:10:00,2025-11-17 12:20:00,Margaux Legrand,1173,Doigts,Séance électrolyse,10,35,Réalisé,10
2025-11-17 13:15:00,2025-11-17 13:30:00,Lina Roux,1156,Seins,Séance électrolyse,15,50,Réalisé,5
2025-11-17 13:40:00,2025-11-17 14:55:00,Jade Durand,1250,Poitrine,Séance électrolyse,75,180,Réalisé,8
2025-11-17 15:08:00,2025-11-17 15:58:00,Clara Simon,1221,Nuque,Séance électrolyse,50,0,Annulé,7
2025-11-17 16:10:00,2025-11-17 16:40:00,Agathe Richard,1198,Lèvres,Séance électrolyse,30,90,Réalisé,11
2025-11-17 16:56:00,2025-11-17 17:51:00,Pauline Lambert,1204,Menton,Séance électrolyse,55,140,Réalisé,5
2025-11-17 18:01:00,2025-11-17 18:41:00,Maya Richard,1191,Poitrine,Séance électrolyse,40,110,Réalisé,5
2025-11-18 09:00:00,2025-11-18 10:00:00,Louise David,1261,Seins,Séance électrolyse,60,150,Réalisé,12
2025-11-18 10:17:00,2025-11-18 10:52:00,Nina Lambert,1230,Lèvres,Séance électrolyse,35,100,Réalisé,17
2025-11-18 13:15:00,2025-11-18 14:30:00,Amina Thomas,1256,Ventre,Séance électrolyse,75,180,Réalisé,5
2025-11-18 14:40:00,2025-11-18 14:55:00,Emma Simon,1178,Menton,Séance électrolyse,15,50,Réalisé,14
2025-11-18 15:14:00,2025-11-18 15:49:00,Louise Durand,1170,Aisselles,Séance électrolyse,35,0,Annulé,5
2025-11-18 15:59:00,2025-11-18 16:14:00,Océane Laurent,1277,Ventre,Consultation préalable,15,25,Réalisé,10
2025-11-18 16:29:00,2025-11-18 16:44:00,Agathe Leroy,1067,Doigts,Entretien annuel,15,50,Réalisé,5
2025-11-19 09:00:00,2025-11-19 09:45:00,Anaïs Robert,1207,Menton,Séance électrolyse,45,120,Réalisé,14
2025-11-19 10:04:00,2025-11-19 10:34:00,Clara Lambert,1228,Lèvres,Séance électrolyse,30,90,Réalisé,7
2025-11-19 10:46:00,2025-11-19 11:21:00,Elise André,1186,Lèvres,Séance électrolyse,35,100,Réalisé,12
2025-11-19 11:38:00,2025-11-19 12:18:00,Louise Durand,1218,Visage,Séance électrolyse,40,110,Réalisé,7
2025-11-19 13:15:00,2025-11-19 13:30:00,Alice Simon,1273,Menton,Consultation préalable,15,25,Réalisé,11
2025-11-20 09:00:00,2025-11-20 09:30:00,Eva Robert,1203,Menton,Séance électrolyse,30,90,Réalisé,7
2025-11-20 09:42:00,2025-11-20 10:32:00,Alice André,1227,Seins,Séance électrolyse,50,130,Réalisé,11
2025-11-20 10:48:00,2025-11-20 11:28:00,Agathe Petit,1242,Seins,Séance électrolyse,40,110,Réalisé,17
2025-11-21 09:00:00,2025-11-21 09:15:00,Amina Moreau,1267,Ventre,Consultation préalable,15,0,No-show,9
2025-11-21 09:29:00,2025-11-21 10:14:00,Noémie Morel,1241,Visage,Séance électrolyse,45,120,Réalisé,5
2025-11-21 10:24:00,2025-11-21 11:09:00,Charlotte André,1244,Aisselles,Séance électrolyse,45,120,Réalisé,5
2025-11-22 10:00:00,2025-11-22 11:00:00,Inès Morel,1237,Maillot,Séance électrolyse,60,150,Réalisé,12
2025-11-22 11:17:00,2025-11-22 11:37:00,Lucie Renaud,1163,Menton,Séance électrolyse,20,65,Réalisé,11
2025-11-24 09:00:00,2025-11-24 09:30:00,Agathe Girard,1211,Sourcils,Séance électrolyse,30,90,Réalisé,15
2025-11-24 09:50:00,2025-11-24 10:30:00,Louise Bernard,1251,Sourcils,Séance électrolyse,40,110,Réalisé,7
2025-11-24 10:42:00,2025-11-24 11:12:00,Sarah Martin,1209,Ventre,Séance électrolyse,30,90,Réalisé,8
2025-11-24 11:25:00,2025-11-24 12:20:00,Marine Robert,1232,Poitrine,Séance électrolyse,55,140,Réalisé,6
2025-11-24 13:15:00,2025-11-24 14:10:00,Julie Bernard,1243,Menton,Séance électrolyse,55,0,Annulé,6
2025-11-25 09:00:00,2025-11-25 09:35:00,Margaux Bertrand,1263,Doigts,Séance électrolyse,35,100,Réalisé,7
2025-11-25 09:47:00,2025-11-25 11:02:00,Pauline Roux,1258,Poitrine,Séance électrolyse,75,180,Réalisé,8
2025-11-25 11:15:00,2025-11-25 12:15:00,Nina Lambert,1223,Menton,Séance électrolyse,60,150,Réalisé,13
2025-11-25 13:15:00,2025-11-25 14:30:00,Margaux Robert,1239,Maillot,Séance électrolyse,75,180,Réalisé,16
2025-11-25 14:51:00,2025-11-25 15:41:00,Marine Roux,1234,Nuque,Séance électrolyse,50,130,Réalisé,6
2025-11-26 09:00:00,2025-11-26 09:20:00,Pauline Bertrand,1205,Lèvres,Séance électrolyse,20,65,Réalisé,8
2025-11-26 09:33:00,2025-11-26 10:13:00,Emma Leroy,1260,Lèvres,Séance électrolyse,40,110,Réalisé,6
2025-11-26 10:24:00,2025-11-26 10:34:00,Zoé Robert,1079,Dos,Entretien annuel,10,35,Réalisé,6
2025-11-26 10:45:00,2025-11-26 11:15:00,Emma Martin,1217,Menton,Séance électrolyse,30,90,Réalisé,14
2025-11-26 11:34:00,2025-11-26 12:09:00,Julie Bertrand,1246,Lèvres,Séance électrolyse,35,100,Réalisé,8
2025-11-26 13:15:00,2025-11-26 13:30:00,Eva Thomas,1185,Nuque,Séance électrolyse,15,50,Réalisé,11
2025-11-26 13:46:00,2025-11-26 14:16:00,Elise Bonnet,1216,Lèvres,Séance électrolyse,30,0,Annulé,3
2025-11-26 14:24:00,2025-11-26 15:09:00,Pauline Francois,1180,Poitrine,Séance électrolyse,45,120,Réalisé,10
2025-11-26 15:24:00,2025-11-26 15:44:00,Camille Dupont,1168,Maillot,Séance électrolyse,20,65,Réalisé,10
2025-11-26 15:59:00,2025-11-26 16:14:00,Anaïs Thomas,1175,Aisselles,Séance électrolyse,15,50,Réalisé,8
2025-11-26 16:27:00,2025-11-26 17:57:00,Alice Simon,1257,Maillot,Séance électrolyse,90,220,Réalisé,11
2025-11-27 09:00:00,2025-11-27 09:35:00,Louise Bertrand,1169,Nuque,Séance électrolyse,35,100,Réalisé,11
2025-11-27 09:51:00,2025-11-27 10:51:00,Julie Martin,1254,Visage,Séance électrolyse,60,150,Réalisé,5
2025-11-27 11:01:00,2025-11-27 11:26:00,Emma Bertrand,1179,Maillot,Séance électrolyse,25,75,Réalisé,10
2025-11-28 09:00:00,2025-11-28 09:50:00,Marine Vincent,1262,Menton,Séance électrolyse,50,130,Réalisé,14
2025-11-28 10:09:00,2025-11-28 10:59:00,Amina Francois,1231,Maillot,Séance électrolyse,50,130,Réalisé,12
2025-11-28 11:16:00,2025-11-28 11:31:00,Chloé Durand,1276,Menton,Consultation préalable,15,25,Réalisé,5
2025-11-29 10:00:00,2025-11-29 10:15:00,Anaïs David,1172,Doigts,Séance électrolyse,15,50,Réalisé,17
2025-12-01 09:00:00,2025-12-01 09:30:00,Jade Mercier,1220,Menton,Séance électrolyse,30,90,Réalisé,16
2025-12-01 09:51:00,2025-12-01 11:06:00,Lina Petit,1252,Aisselles,Séance électrolyse,75,180,Réalisé,9
2025-12-01 11:20:00,2025-12-01 12:15:00,Pauline Roux,1259,Ventre,Séance électrolyse,55,140,Réalisé,10
2025-12-01 13:15:00,2025-12-01 14:45:00,Julie Bernard,1249,Dos,Séance électrolyse,90,220,Réalisé,15
2025-12-01 15:05:00,2025-12-01 15:35:00,Julie Vincent,1208,Aisselles,Séance électrolyse,30,90,Réalisé,9
2025-12-01 15:49:00,2025-12-01 16:19:00,Camille Bonnet,1235,Lèvres,Séance électrolyse,30,90,Réalisé,12
2025-12-02 09:00:00,2025-12-02 09:30:00,Océane Legrand,1206,Nuque,Séance électrolyse,30,90,Réalisé,19
2025-12-02 09:54:00,2025-12-02 11:09:00,Sarah Bernard,1224,Dos,Séance électrolyse,75,180,Réalisé,12
2025-12-02 11:26:00,2025-12-02 11:41:00,Emma Roux,1165,Dos,Séance électrolyse,15,50,Réalisé,14
2025-12-02 13:15:00,2025-12-02 14:45:00,Inès Robert,1240,Dos,Séance électrolyse,90,220,Réalisé,14
2025-12-03 09:00:00,2025-12-03 09:45:00,Margaux Mercier,1247,Menton,Séance électrolyse,45,120,Réalisé,10
2025-12-03 10:00:00,2025-12-03 10:15:00,Sarah Garcia,1214,Doigts,Séance électrolyse,15,50,Réalisé,7
2025-12-03 10:27:00,2025-12-03 10:52:00,Camille Robert,1200,Ventre,Séance électrolyse,25,75,Réalisé,16
2025-12-03 11:13:00,2025-12-03 11:28:00,Maya Bertrand,1287,Ventre,Consultation préalable,15,25,Réalisé,16
2025-12-03 13:15:00,2025-12-03 14:15:00,Marine David,1253,Maillot,Séance électrolyse,60,150,Réalisé,10
2025-12-04 09:00:00,2025-12-04 11:00:00,Lina Francois,1255,Dos,Séance électrolyse,120,280,Réalisé,10
2025-12-04 11:15:00,2025-12-04 12:05:00,Marine Roux,1245,Menton,Séance électrolyse,50,130,Réalisé,20
2025-12-04 13:15:00,2025-12-04 13:55:00,Hana Durand,1215,Aisselles,Séance électrolyse,40,110,Réalisé,16
2025-12-04 14:16:00,2025-12-04 14:46:00,Pauline Lambert,1181,Nuque,Séance électrolyse,30,90,Réalisé,8
2025-12-04 14:59:00,2025-12-04 15:34:00,Alice Mercier,1236,Lèvres,Séance électrolyse,35,100,Réalisé,13
2025-12-06 10:00:00,2025-12-06 10:15:00,Manon Lefèvre,1286,Aisselles,Consultation préalable,15,25,Réalisé,15
2025-12-06 10:35:00,2025-12-06 11:00:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,25,75,Réalisé,14
2025-12-06 11:19:00,2025-12-06 11:39:00,Maëlys Morel,1171,Maillot,Séance électrolyse,20,65,Réalisé,9
2025-12-06 11:53:00,2025-12-06 12:18:00,Alice Dupont,1202,Maillot,Séance électrolyse,25,75,Réalisé,14
2025-12-06 12:37:00,2025-12-06 13:02:00,Nina Dupont,1192,Poitrine,Séance électrolyse,25,75,Réalisé,8
2025-12-06 13:15:00,2025-12-06 13:20:00,Pauline Petit,1076,Aisselles,Entretien annuel,5,25,Réalisé,9
2025-12-08 09:00:00,2025-12-08 09:45:00,Julie Robert,1233,Visage,Séance électrolyse,45,120,Réalisé,11
2025-12-08 10:01:00,2025-12-08 10:31:00,Maya Roux,1229,Sourcils,Séance électrolyse,30,90,Réalisé,12
2025-12-08 10:48:00,2025-12-08 11:13:00,Amina Renaud,1225,Doigts,Séance électrolyse,25,0,Annulé,6
2025-12-08 11:24:00,2025-12-08 11:49:00,Lucie Dupont,1188,Visage,Séance électrolyse,25,75,Réalisé,14
2025-12-08 13:15:00,2025-12-08 13:30:00,Sarah David,1284,Lèvres,Consultation préalable,15,25,Réalisé,10
2025-12-08 13:45:00,2025-12-08 14:00:00,Maëlys Mercier,1189,Favoris,Séance électrolyse,15,50,Réalisé,6
2025-12-08 14:11:00,2025-12-08 14:41:00,Eva Simon,1193,Ventre,Séance électrolyse,30,90,Réalisé,8
2025-12-08 14:54:00,2025-12-08 15:14:00,Chloé Dupont,1194,Menton,Séance électrolyse,20,0,Annulé,5
2025-12-09 09:00:00,2025-12-09 09:10:00,Julie Vincent,1155,Menton,Séance électrolyse,10,35,Réalisé,11
2025-12-09 09:26:00,2025-12-09 09:36:00,Camille David,1074,Aisselles,Entretien annuel,10,35,Réalisé,5
2025-12-09 09:46:00,2025-12-09 10:26:00,Zoé Roux,1219,Menton,Séance électrolyse,40,110,Réalisé,7
2025-12-09 10:38:00,2025-12-09 12:08:00,Camille Mercier,1238,Dos,Séance électrolyse,90,220,Réalisé,8
2025-12-09 13:15:00,2025-12-09 13:40:00,Clara Francois,1201,Maillot,Séance électrolyse,25,0,No-show,5
2025-12-09 13:50:00,2025-12-09 14:25:00,Manon Roux,1212,Menton,Séance électrolyse,35,100,Réalisé,13
2025-12-09 14:43:00,2025-12-09 15:18:00,Emma Bertrand,1190,Menton,Séance électrolyse,35,100,Réalisé,12
2025-12-09 15:35:00,2025-12-09 16:15:00,Alice Lefèvre,1196,Dos,Séance électrolyse,40,110,Réalisé,13
2025-12-09 16:33:00,2025-12-09 16:48:00,Maya Mercier,1279,Doigts,Consultation préalable,15,25,Réalisé,9
2025-12-09 17:02:00,2025-12-09 17:12:00,Sarah Lambert,1087,Poitrine,Entretien annuel,10,35,Réalisé,10
2025-12-10 09:00:00,2025-12-10 09:35:00,Louise Vincent,1222,Menton,Séance électrolyse,35,100,Réalisé,6
2025-12-10 09:46:00,2025-12-10 10:26:00,Louise David,1261,Seins,Séance électrolyse,40,110,Réalisé,7
2025-12-10 10:38:00,2025-12-10 11:28:00,Elise David,1270,Lèvres,Séance électrolyse,50,130,Réalisé,12
2025-12-10 11:45:00,2025-12-10 12:00:00,Anaïs Robert,1282,Sourcils,Consultation préalable,15,0,Annulé,4
2025-12-10 13:15:00,2025-12-10 14:10:00,Maëlys Roux,1265,Favoris,Séance électrolyse,55,140,Réalisé,5
2025-12-11 09:00:00,2025-12-11 09:45:00,Manon Francois,1248,Aisselles,Séance électrolyse,45,120,Réalisé,5
2025-12-11 09:55:00,2025-12-11 10:55:00,Jade Durand,1250,Poitrine,Séance électrolyse,60,150,Réalisé,13
2025-12-11 11:13:00,2025-12-11 12:13:00,Amina Thomas,1256,Ventre,Séance électrolyse,60,150,Réalisé,10
2025-12-11 13:15:00,2025-12-11 13:35:00,Manon Legrand,1187,Orteils,Séance électrolyse,20,65,Réalisé,16
2025-12-11 13:56:00,2025-12-11 14:21:00,Jade Garcia,1275,Lèvres,Séance électrolyse,25,75,Réalisé,17
2025-12-11 14:43:00,2025-12-11 15:33:00,Chloé André,1274,Menton,Séance électrolyse,50,130,Réalisé,9
2025-12-12 09:00:00,2025-12-12 10:00:00,Margaux Petit,1278,Nuque,Séance électrolyse,60,150,Réalisé,16
2025-12-12 10:21:00,2025-12-12 10:36:00,Sarah Leroy,1280,Visage,Consultation préalable,15,25,Réalisé,11
2025-12-12 10:52:00,2025-12-12 11:52:00,Amina Vincent,1268,Menton,Séance électrolyse,60,150,Réalisé,9
2025-12-13 10:00:00,2025-12-13 10:10:00,Noémie Michel,1166,Menton,Séance électrolyse,10,35,Réalisé,5
2025-12-13 10:20:00,2025-12-13 11:20:00,Anaïs Francois,1226,Poitrine,Séance électrolyse,60,150,Réalisé,13
2025-12-13 11:38:00,2025-12-13 12:03:00,Amina Girard,1183,Menton,Séance électrolyse,25,75,Réalisé,11
2025-12-13 12:19:00,2025-12-13 12:34:00,Camille Bertrand,1182,Menton,Séance électrolyse,15,50,Réalisé,17
2025-12-15 09:00:00,2025-12-15 09:15:00,Agathe Lefèvre,1195,Menton,Séance électrolyse,15,50,Réalisé,5
2025-12-15 09:25:00,2025-12-15 10:10:00,Agathe Petit,1242,Seins,Séance électrolyse,45,120,Réalisé,10
2025-12-15 10:25:00,2025-12-15 11:00:00,Nina Lambert,1230,Lèvres,Séance électrolyse,35,100,Réalisé,10
2025-12-16 09:00:00,2025-12-16 10:00:00,Maya Francois,1266,Nuque,Séance électrolyse,60,150,Réalisé,5
2025-12-16 10:10:00,2025-12-16 10:35:00,Agathe Thomas,1197,Menton,Séance électrolyse,25,75,Réalisé,10
2025-12-16 10:50:00,2025-12-16 11:40:00,Charlotte André,1244,Aisselles,Séance électrolyse,50,130,Réalisé,8
2025-12-16 13:15:00,2025-12-16 14:05:00,Noémie Morel,1241,Visage,Séance électrolyse,50,130,Réalisé,12
2025-12-16 14:22:00,2025-12-16 16:22:00,Sarah Garcia,1271,Dos,Séance électrolyse,120,280,Réalisé,13
2025-12-16 16:40:00,2025-12-16 17:05:00,Agathe Legrand,1213,Aisselles,Séance électrolyse,25,75,Réalisé,10
2025-12-16 17:20:00,2025-12-16 18:00:00,Camille Dupont,1210,Maillot,Séance électrolyse,40,110,Réalisé,11
2025-12-16 18:16:00,2025-12-16 18:41:00,Clara Simon,1221,Nuque,Séance électrolyse,25,75,Réalisé,11
2025-12-17 09:00:00,2025-12-17 09:20:00,Manon Lefèvre,1272,Menton,Séance électrolyse,20,65,Réalisé,15
2025-12-17 09:40:00,2025-12-17 10:35:00,Inès Morel,1237,Maillot,Séance électrolyse,55,140,Réalisé,9
2025-12-17 10:49:00,2025-12-17 11:14:00,Clara Lambert,1228,Lèvres,Séance électrolyse,25,75,Réalisé,10
2025-12-18 09:00:00,2025-12-18 09:40:00,Louise Bernard,1251,Sourcils,Séance électrolyse,40,110,Réalisé,13
2025-12-18 09:58:00,2025-12-18 11:13:00,Pauline Roux,1258,Poitrine,Séance électrolyse,75,180,Réalisé,7
2025-12-18 11:25:00,2025-12-18 12:05:00,Alice André,1227,Seins,Séance électrolyse,40,110,Réalisé,7
2025-12-18 13:15:00,2025-12-18 13:55:00,Margaux Bertrand,1263,Doigts,Séance électrolyse,40,0,Annulé,2
2025-12-19 09:00:00,2025-12-19 09:25:00,Agathe Martin,1167,Dos,Séance électrolyse,25,75,Réalisé,9
2025-12-19 09:39:00,2025-12-19 10:39:00,Marine Dubois,1264,Menton,Séance électrolyse,60,150,Réalisé,7
2025-12-19 10:51:00,2025-12-19 11:31:00,Maya Durand,1269,Sourcils,Séance électrolyse,40,0,Annulé,6
2025-12-19 13:15:00,2025-12-19 14:30:00,Alice Simon,1257,Maillot,Séance électrolyse,75,180,Réalisé,15
2025-12-19 14:50:00,2025-12-19 15:40:00,Julie Bernard,1243,Menton,Séance électrolyse,50,130,Réalisé,8
2025-12-19 15:53:00,2025-12-19 16:28:00,Emma Leroy,1260,Lèvres,Séance électrolyse,35,100,Réalisé,10
2025-12-20 10:00:00,2025-12-20 10:20:00,Inès Robert,1199,Aisselles,Séance électrolyse,20,65,Réalisé,15
2025-12-20 10:40:00,2025-12-20 11:35:00,Julie Martin,1254,Visage,Séance électrolyse,55,140,Réalisé,6
2025-12-20 11:46:00,2025-12-20 12:16:00,Margaux Dubois,1164,Aisselles,Séance électrolyse,30,90,Réalisé,5
2025-12-20 12:26:00,2025-12-20 12:46:00,Jade Bertrand,1177,Lèvres,Séance électrolyse,20,0,Annulé,2
2025-12-22 09:00:00,2025-12-22 09:30:00,Julie Bertrand,1246,Lèvres,Séance électrolyse,30,0,Annulé,2
2025-12-22 09:37:00,2025-12-22 10:12:00,Louise Durand,1218,Visage,Séance électrolyse,35,100,Réalisé,13
2025-12-22 10:30:00,2025-12-22 10:55:00,Agathe Richard,1198,Lèvres,Séance électrolyse,25,75,Réalisé,10
2025-12-22 11:10:00,2025-12-22 11:45:00,Pauline Lambert,1204,Menton,Séance électrolyse,35,100,Réalisé,7
2025-12-23 09:00:00,2025-12-23 09:15:00,Eva André,1281,Lèvres,Consultation préalable,15,25,Réalisé,8
2025-12-23 09:28:00,2025-12-23 10:18:00,Marine Vincent,1262,Menton,Séance électrolyse,50,0,Annulé,3
2025-12-23 10:26:00,2025-12-23 11:21:00,Océane Laurent,1277,Ventre,Séance électrolyse,55,140,Réalisé,5
2025-12-23 11:31:00,2025-12-23 12:21:00,Margaux Robert,1239,Maillot,Séance électrolyse,50,130,Réalisé,7
2025-12-23 13:15:00,2025-12-23 13:30:00,Louise Francois,1283,Maillot,Consultation préalable,15,25,Réalisé,12
2025-12-24 09:00:00,2025-12-24 09:25:00,Maya Richard,1191,Poitrine,Séance électrolyse,25,75,Réalisé,12
2025-12-24 09:42:00,2025-12-24 10:32:00,Alice Simon,1273,Menton,Séance électrolyse,50,130,Réalisé,20
2025-12-24 10:57:00,2025-12-24 11:52:00,Marine Robert,1232,Poitrine,Séance électrolyse,55,140,Réalisé,5
2025-12-24 13:15:00,2025-12-24 14:05:00,Marine Roux,1234,Nuque,Séance électrolyse,50,130,Réalisé,8
2025-12-24 14:18:00,2025-12-24 14:48:00,Anaïs Robert,1207,Menton,Séance électrolyse,30,90,Réalisé,14
2025-12-24 15:07:00,2025-12-24 15:22:00,Jade Renaud,1285,Sourcils,Consultation préalable,15,25,Réalisé,10
2025-12-25 09:00:00,2025-12-25 09:50:00,Pauline Roux,1259,Ventre,Séance électrolyse,50,130,Réalisé,8
2025-12-25 10:03:00,2025-12-25 10:28:00,Eva Robert,1203,Menton,Séance électrolyse,25,75,Réalisé,9
2025-12-25 10:42:00,2025-12-25 10:52:00,Emma Simon,1178,Menton,Séance électrolyse,10,35,Réalisé,7
2025-12-25 11:04:00,2025-12-25 11:54:00,Lina Petit,1252,Aisselles,Séance électrolyse,50,130,Réalisé,12
2025-12-26 09:00:00,2025-12-26 09:05:00,Lucie Vincent,1085,Visage,Entretien annuel,5,25,Réalisé,5
2025-12-26 09:15:00,2025-12-26 10:30:00,Amina Moreau,1267,Ventre,Séance électrolyse,75,180,Réalisé,8
2025-12-26 10:43:00,2025-12-26 10:58:00,Sarah Martin,1209,Ventre,Séance électrolyse,15,50,Réalisé,5
2025-12-26 11:08:00,2025-12-26 11:28:00,Elise André,1186,Lèvres,Séance électrolyse,20,65,Réalisé,9
2025-12-26 11:42:00,2025-12-26 12:17:00,Nina Lambert,1223,Menton,Séance électrolyse,35,100,Réalisé,13
2025-12-26 13:15:00,2025-12-26 14:15:00,Marine David,1253,Maillot,Séance électrolyse,60,150,Réalisé,8
2025-12-27 10:00:00,2025-12-27 12:00:00,Lina Francois,1255,Dos,Séance électrolyse,120,280,Réalisé,5
2025-12-27 12:10:00,2025-12-27 12:45:00,Emma Martin,1217,Menton,Séance électrolyse,35,100,Réalisé,5
